"","DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","y_scaled"
"264",0.28461766330197,-0.109408910404964,-0.133715649392641,0.173665071166165,-0.0290399661330651,3.84
"265",-0.398457214452612,-0.084166230041002,0.0941039611781316,-0.247274819635469,0.0294880295567652,5.86997
"266",-0.0886489571365383,0.417809645638167,0.0670850345762084,0.475299474162448,-0.0677188212379347,6.73611
"267",-0.249818614376569,-0.10542056825338,-0.00218850302127738,0.0478578223890657,0.123010523327734,23.94
"268",-0.0235128395832871,0.454464810846273,-0.0454301033785462,0.550023842850148,-0.132817965632517,7.74
"269",-0.174190790930432,-0.269917326827466,-0.0576308155407985,-0.260021119735604,-0.0374142552791539,12.3097
"270",-0.155716719567102,-0.227671535587203,-0.126454436188832,-0.183656285107052,-0.0705088689307352,9.84
"271",-0.347484115495672,-0.0412213203623042,0.0189193113388288,-0.205012326731581,0.000196578862347141,21.7342
"272",-0.273401628462503,-0.169884002593404,0.00920389010404388,-0.327499924940536,-0.0158186572918952,8.68576
"273",-0.218628605231501,-0.216151076242234,0.0124859725663056,-0.259341041233603,0.0431961784963089,12.9608
"274",-0.181641425483891,-0.229238121836736,0.00725715969866114,-0.22347977900334,0.0763616822996397,21.4744
"275",-0.118811976188824,-0.224284023175287,-0.114410900710122,-0.108216466124504,0.0173430056614948,14.9
"276",-0.300830912820748,-0.0531678691327242,-0.0222261797713958,-0.141238307921388,0.00662016013560585,24.0636
"277",-0.511273579090889,0.224442572136598,-0.0972560436644623,0.213582147297155,-0.0740402085609646,0.700031
"278",-0.127793863011815,0.253215316349189,-0.158150289815597,-0.108134850086897,0.312701948148301,6.85733
"279",0.0378689078494571,0.15176984342516,0.0796697829371503,0.243179791240977,-0.196209962682834,13.6076
"280",0.0106429679511382,0.12359929336271,0.165983894695196,0.128320877276428,-0.0875724153730373,11.6446
"281",-0.270642158123104,0.419961370963784,-0.0506505086177151,0.100081250000146,0.35971228221448,9.06028
"282",0.290638857384695,0.106141550162233,-0.0603569015562959,0.359564569311535,-0.090733083953825,32.7949
"283",0.110993156590438,0.248328999205238,0.0623304584367262,0.16309384902946,-0.0571741550750899,6.18729
"284",0.0592388867355415,0.137223430754839,0.0825383306394671,0.167760806353183,-0.139804653781722,7.04549
"285",0.0769796474270309,0.182865759778564,0.0632041361949689,0.288747621771649,-0.165437635399684,14.1696
"286",0.147787145286392,0.139058908937908,0.0580787962585272,0.320655658034297,0.0416023487484312,13.0947
"287",0.158909613684495,0.0942395493719779,0.121541496842925,0.317523289210504,0.0235925167864612,22.7614
"288",0.0753345747167561,0.138862266263646,0.215442226578741,0.227995233274755,0.0533927836712486,19.367
"289",0.0469932415386185,0.17665044460996,0.0773513581210834,0.281802848205115,-0.180824014782856,19.1694
"290",0.149786021262922,0.134509319801573,0.100135286429448,0.10390573948481,-0.119650246632904,19.32
"291",0.215756621710407,-0.00866503862603873,0.0024911333330323,0.0120699656542694,-0.130678385465609,5.80732
"292",0.266783998681642,-0.0314761981719052,0.0310882524348235,0.096785042944719,-0.0339421448547457,12.185
"293",0.337620359249754,-0.0432773529983979,-0.094523381355526,0.2165562726902,-0.0914335185316639,10.31
"294",0.341558537698166,-0.0488047070278264,-0.0946161490912896,0.212635790250442,-0.0915408787168408,10.18
"295",0.173231053142162,0.122782061186128,0.00390077203074335,0.206400281624264,-0.141463907146252,15.3918
"296",0.446293697769482,-0.233414245948541,0.0080497298999056,0.0525811314712034,0.0334637753243568,12.7395
"297",0.497043317901867,-0.254885534627527,-0.103870077261985,0.132247410073673,-0.0339503684800457,8.74
"298",0.145022857709258,0.191982844516225,0.10968343530508,0.177867061316792,-0.115175567903819,3.61057
"299",0.382712224828852,-0.098273085717294,-0.0682081960110485,0.0433627565289427,-0.0966879641915814,4.8759
"300",0.0685525158854621,0.272827292600591,0.0894079822850794,0.249245611998348,-0.127959359375191,12.2838
"301",-0.328128283230871,-0.171669515081844,0.0236171554261482,-0.168387966601443,0.0225870230108678,4.07567
"302",0.333775284174866,-0.0182180852731086,0.162040539305589,-0.117295317754146,-0.061606914612192,9.59146
"303",0.443565886890471,-0.168125417017601,0.069446388386903,0.0664730412334125,0.0294472455958389,11.57
"304",0.424177537615615,-0.184557573252011,-0.00466493577187976,0.0860491093771673,0.0107518028434234,11.61
"305",-0.360917859476482,-0.148402473469062,0.0841787968773106,-0.269102157572697,0.0356969006994073,3.18526
"306",-0.0770674186763316,0.078072245864873,0.0987263264022911,0.0132566767035213,-0.0562642248000955,4.7526
"307",0.0553744035349341,0.259963181998423,0.102480087936028,0.0270391058383888,0.0301830431610332,3.02075
"308",0.1371837370452,0.217364836457919,0.0728951474568261,0.188858980582706,-0.0938000773436054,4.08945
"309",0.146414756988514,0.147292034297954,0.0455960895220081,0.306837274558371,0.0237774064171106,15.6738
"310",0.240460383270977,0.171073787969059,0.104997871315312,0.34354664080604,0.0743896555275227,11.6067
"311",0.387544834178069,-0.112825151243326,-0.0256615185292235,0.0390613898586071,-0.0449868101407009,6.43648
"312",0.371645187980842,0.183480988300521,-0.0173901703357413,0.489795613914294,-0.0419835164925502,8.86
"313",0.191253856047796,0.234687921086533,0.0690271759338489,0.28659060666333,0.135887289288193,8.37
"314",0.359064170738135,0.136514009888723,-0.0657725529612527,0.49733829561587,-0.0568154519411963,8.33
"315",0.0881495540906488,0.0642687298548705,-0.0224042767931552,0.174702819334158,-0.15254770387358,13.4881
